age;workclass;final_weight;education;education_num;marital_status;occupation;relationship;race;sex;capital_gain;capital_loss;hours_per_week;native_country;class
25,31;Non-Government;535978;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
25,31;Non-Government;191834;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
25,31;Non-Government;156257;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;60;*;>50K
25,31;Non-Government;173992;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;45;*;>50K
25,31;Non-Government;100669;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;198003;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;7298;0;50;*;>50K
32,34;Non-Government;260782;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;41;*;>50K
32,34;Non-Government;29254;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;55;*;>50K
32,34;Non-Government;201122;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;48;*;>50K
32,34;Non-Government;334744;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
32,34;Non-Government;35644;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;155151;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;129497;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;55;*;>50K
32,34;Non-Government;160634;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;176992;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;173495;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;48;*;>50K
32,34;Non-Government;192900;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;177437;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;15024;0;45;*;>50K
32,34;Non-Government;263561;Some-college;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;60;*;>50K
35,36;Non-Government;183892;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;7298;0;44;*;>50K
35,36;Non-Government;233533;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;60;*;>50K
35,36;Non-Government;168475;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;60;*;>50K
35,36;Non-Government;265535;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;135289;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;48;*;>50K
35,36;Non-Government;125933;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;320811;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;186808;Undergraduate;13;Married-civ-spouse;Craft-repair;Own-child;*;Male;0;0;40;*;>50K
35,36;Non-Government;202397;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;241998;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;409189;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;152621;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;415578;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;381583;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;45;*;>50K
35,36;Non-Government;77820;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;454843;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;153066;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;105803;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;61778;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;60;*;>50K
35,36;Non-Government;334291;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;1887;40;*;>50K
37;Non-Government;291518;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;15024;0;55;*;>50K
37;Non-Government;308691;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;45;*;>50K
37;Non-Government;213841;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;161141;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;111128;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;287031;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;5178;0;75;*;>50K
37;Non-Government;176967;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;36214;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;65;*;>50K
37;Non-Government;355856;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;192939;Undergraduate;13;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;73715;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;208358;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;199753;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;0;0;35;*;>50K
37;Non-Government;377798;Undergraduate;10;Married-civ-spouse;Craft-repair;Husband;*;Male;3103;0;40;*;>50K
24,29;Non-Government;169662;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;42;*;>50K
24,29;Non-Government;114224;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;292472;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;114967;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;167761;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
24,29;Non-Government;199224;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
24,29;Non-Government;359828;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;44;*;>50K
24,29;Non-Government;204247;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
24,29;Non-Government;234664;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;130856;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;67218;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;221366;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;3103;0;50;*;>50K
24,29;Non-Government;155057;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
24,29;Non-Government;122175;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
24,29;Non-Government;306908;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
24,29;Non-Government;133937;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;138692;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1887;40;*;>50K
24,29;Non-Government;444304;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
24,29;Non-Government;402998;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;58;*;>50K
30,31;Non-Government;168387;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;40;*;>50K
30,31;Non-Government;55291;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;348038;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1902;50;*;>50K
30,31;Non-Government;110643;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;164190;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
30,31;Non-Government;129707;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;99999;0;35;*;>50K
30,31;Non-Government;185027;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;157778;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;25;*;>50K
30,31;Non-Government;19302;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;93884;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
30,31;Non-Government;159123;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
30,31;Non-Government;159187;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1902;55;*;>50K
30,31;Non-Government;196385;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;15024;0;35;*;>50K
30,31;Non-Government;144949;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;177675;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;167725;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;15024;0;48;*;>50K
30,31;Non-Government;19302;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;40;*;>50K
30,31;Non-Government;108247;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
30,31;Non-Government;159589;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;50;*;>50K
32,33;Non-Government;169879;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;3103;0;47;*;>50K
32,33;Non-Government;298332;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
32,33;Non-Government;312667;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;15024;0;50;*;>50K
32,33;Non-Government;56701;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;15024;0;75;*;>50K
32,33;Non-Government;174789;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
32,33;Non-Government;209768;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;159247;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;134737;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;99999;0;50;*;>50K
32,33;Non-Government;255334;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;25;*;>50K
32,33;Non-Government;295621;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;25;*;>50K
32,33;Non-Government;150570;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;3103;0;43;*;>50K
32,33;Non-Government;193285;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;38;*;>50K
32,33;Non-Government;396745;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;2415;48;*;>50K
32,33;Non-Government;162572;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;99999;0;40;*;>50K
32,33;Non-Government;204742;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;101709;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;212276;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
32,33;Non-Government;246038;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;178429;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;312881;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;405913;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;709798;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
32,33;Non-Government;112115;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;40;*;>50K
32,33;Non-Government;127451;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;38;*;>50K
34;Non-Government;337587;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
34;Non-Government;108116;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
34;Non-Government;175761;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
34;Non-Government;203408;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;50;*;>50K
34;Non-Government;213226;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;223212;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1848;40;*;>50K
34;Non-Government;146161;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
34;Non-Government;275438;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;5178;0;40;*;>50K
34;Non-Government;204461;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;55;*;>50K
34;Non-Government;97723;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;164190;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1902;38;*;>50K
34;Non-Government;234960;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1887;48;*;>50K
34;Non-Government;737315;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;150324;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;300681;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;153326;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;303867;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;252646;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;7298;0;50;*;>50K
34;Non-Government;230246;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;42;*;>50K
34;Non-Government;167893;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;64;*;>50K
35;Non-Government;38948;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
35;Non-Government;192626;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
35;Non-Government;185325;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
35;Non-Government;255191;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
35;Non-Government;107125;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;16;*;>50K
35;Non-Government;105813;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;48;*;>50K
35;Non-Government;193961;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
35;Non-Government;253006;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;38;*;>50K
35;Non-Government;179668;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
35;Non-Government;281982;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
36;Non-Government;156667;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1902;50;*;>50K
36;Non-Government;354078;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;60;*;>50K
36;Non-Government;131239;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;3103;0;45;*;>50K
36;Non-Government;398931;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1485;50;*;>50K
36;Non-Government;210945;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
36;Non-Government;190759;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
36;Non-Government;111128;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;48;*;>50K
36;Non-Government;151322;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
36;Non-Government;198237;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;15024;0;50;*;>50K
36;Non-Government;136343;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
36;Non-Government;173542;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
36;Non-Government;174717;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;40;*;>50K
36;Non-Government;226947;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
36;Non-Government;129150;Undergraduate;10;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;20;*;>50K
36;Non-Government;174938;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1887;50;*;>50K
36;Non-Government;123983;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;55;*;>50K
36;Non-Government;218490;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
36;Non-Government;237943;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;1977;45;*;>50K
37;Non-Government;183800;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;7688;0;50;*;>50K
37;Non-Government;217054;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;35;*;>50K
37;Non-Government;415847;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;305597;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
37;Non-Government;48063;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;55;*;>50K
37;Non-Government;343721;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;107737;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;55;*;>50K
37;Non-Government;241174;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;99;*;>50K
37;Non-Government;119098;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;241998;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;5;*;>50K
37;Non-Government;348739;Undergraduate;13;Married-civ-spouse;Prof-specialty;Husband;*;Male;0;0;45;*;>50K
