age;workclass;final_weight;education;education_num;marital_status;occupation;relationship;race;sex;capital_gain;capital_loss;hours_per_week;native_country;class
24,31;Non-Government;157778;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;25;*;>50K
24,31;Non-Government;221366;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;3103;0;50;*;>50K
24,31;Non-Government;155057;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
24,31;Non-Government;231413;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;75167;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;240771;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;4386;0;50;*;>50K
24,31;Non-Government;308540;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;238964;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
24,31;Non-Government;222539;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;172304;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
24,31;Non-Government;19302;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7688;0;40;*;>50K
24,31;Non-Government;259299;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;3103;0;50;*;>50K
24,31;Non-Government;186213;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
24,31;Non-Government;535978;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;191834;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;297735;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
24,31;Non-Government;156257;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
24,31;Non-Government;173992;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
24,31;Non-Government;100669;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,33;Non-Government;169879;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;3103;0;47;United-States;>50K
32,33;Non-Government;199765;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;50;United-States;>50K
32,33;Non-Government;298332;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;United-States;>50K
32,33;Non-Government;194426;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;40;United-States;>50K
32,33;Non-Government;312667;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;50;United-States;>50K
32,33;Non-Government;56701;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;75;United-States;>50K
32,33;Non-Government;174789;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;United-States;>50K
32,33;Non-Government;209768;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;159247;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;202729;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;134737;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;99999;0;50;United-States;>50K
32,33;Non-Government;255334;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;25;United-States;>50K
32,33;Non-Government;295621;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;25;United-States;>50K
32,33;Non-Government;150570;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;3103;0;43;United-States;>50K
32,33;Non-Government;193285;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;38;United-States;>50K
32,33;Non-Government;175856;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1902;40;United-States;>50K
32,33;Non-Government;396745;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;2415;48;United-States;>50K
32,33;Non-Government;162572;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;99999;0;40;United-States;>50K
32,33;Non-Government;204742;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;101709;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;212276;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;United-States;>50K
32,33;Non-Government;246038;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;178429;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;312881;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;164197;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;44;United-States;>50K
32,33;Non-Government;134737;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;70;United-States;>50K
32,33;Non-Government;709798;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;United-States;>50K
32,33;Non-Government;186824;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;United-States;>50K
32,33;Non-Government;112115;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;40;United-States;>50K
34;Non-Government;108116;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
34;Non-Government;175761;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
34;Non-Government;203408;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;50;*;>50K
34;Non-Government;213226;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;223212;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1848;40;*;>50K
34;Non-Government;146161;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
34;Non-Government;204461;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
34;Non-Government;177675;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;97723;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;234960;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1887;48;*;>50K
34;Non-Government;737315;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;198664;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;70;*;>50K
34;Non-Government;150324;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;153326;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;163110;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
34;Non-Government;303867;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
34;Non-Government;230246;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;42;*;>50K
34;Non-Government;117963;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;337587;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
32,34;Non-Government;275438;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;5178;0;40;*;>50K
32,34;Non-Government;198003;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7298;0;50;*;>50K
32,34;Non-Government;260782;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;41;*;>50K
32,34;Non-Government;29254;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
32,34;Non-Government;122616;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;84;*;>50K
32,34;Non-Government;164190;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;1902;38;*;>50K
32,34;Non-Government;201122;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;48;*;>50K
32,34;Non-Government;334744;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
32,34;Non-Government;35644;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;55176;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;155151;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;129497;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
32,34;Non-Government;300681;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;26803;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;84;*;>50K
32,34;Non-Government;198265;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;3103;0;40;*;>50K
32,34;Non-Government;160634;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;179877;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;199934;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7298;0;40;*;>50K
32,34;Non-Government;176992;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;209449;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;252646;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7298;0;50;*;>50K
32,34;Non-Government;185063;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
32,34;Non-Government;173495;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;48;*;>50K
32,34;Non-Government;192900;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;177437;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;15024;0;45;*;>50K
32,34;Non-Government;263561;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
32,34;Non-Government;405913;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
32,34;Non-Government;167893;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;64;*;>50K
32,34;Non-Government;127451;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;38;*;>50K
35,36;Non-Government;156667;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1902;50;*;>50K
35,36;Non-Government;354078;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;*;>50K
35,36;Non-Government;131239;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;3103;0;45;*;>50K
35,36;Non-Government;398931;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1485;50;*;>50K
35,36;Non-Government;210945;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;190759;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
35,36;Non-Government;185325;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;111128;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;48;*;>50K
35,36;Non-Government;255191;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
35,36;Non-Government;151322;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
35,36;Non-Government;135289;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;48;*;>50K
35,36;Non-Government;198237;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;50;*;>50K
35,36;Non-Government;125933;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;136343;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;173542;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;174717;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;40;*;>50K
35,36;Non-Government;107125;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;16;*;>50K
35,36;Non-Government;105138;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;226947;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;186808;Bachelors;13;Married-civ-spouse;Technical;Own-child;*;Male;0;0;40;*;>50K
35,36;Non-Government;174938;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1887;50;*;>50K
35,36;Non-Government;123983;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
35,36;Non-Government;58343;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;3103;0;42;*;>50K
35,36;Non-Government;202397;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;241998;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
35,36;Non-Government;105813;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;48;*;>50K
35,36;Non-Government;218490;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
35,36;Non-Government;193961;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
35,36;Non-Government;237943;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1977;45;*;>50K
37;Non-Government;183800;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;50;*;>50K
37;Non-Government;32668;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;43;*;>50K
37;Non-Government;217054;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;35;*;>50K
37;Non-Government;291518;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;15024;0;55;*;>50K
37;Non-Government;415847;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;305597;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
37;Non-Government;48063;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
37;Non-Government;308691;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
37;Non-Government;175759;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;241998;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;343721;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;241998;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;1977;40;*;>50K
37;Non-Government;107737;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;55;*;>50K
37;Non-Government;241174;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;99;*;>50K
37;Non-Government;119098;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;*;>50K
37;Non-Government;36214;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;65;*;>50K
37;Non-Government;241998;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;5;*;>50K
37;Non-Government;355856;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;607848;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;192939;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;348739;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;*;>50K
37;Non-Government;179481;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;*;>50K
37;Non-Government;103986;Bachelors;13;Married-civ-spouse;Technical;Husband;*;Male;7688;0;39;*;>50K
35,37;Non-Government;183892;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7298;0;44;North America;>50K
35,37;Non-Government;233533;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;North America;>50K
35,37;Non-Government;168475;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;60;North America;>50K
35,37;Non-Government;38948;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;265535;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;192626;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;213841;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;161141;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;136629;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;320811;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;111128;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;186376;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;287031;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;5178;0;75;North America;>50K
35,37;Non-Government;99146;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;1887;40;North America;>50K
35,37;Non-Government;176967;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;129150;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;20;North America;>50K
35,37;Non-Government;280966;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;409189;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;152307;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;152621;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;415578;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;381583;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;45;North America;>50K
35,37;Non-Government;415500;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;73715;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;77820;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;454843;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;153066;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;253006;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;7688;0;38;North America;>50K
35,37;Non-Government;179668;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;105803;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;50;North America;>50K
35,37;Non-Government;281982;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
35,37;Non-Government;208358;Some-college;10;Married-civ-spouse;Technical;Husband;*;Male;0;0;40;North America;>50K
